chain_id,segment_id,x_cm,y_cm,z_cm
1.600000000000000000e+01,2.300000000000000000e+01,5.914301499657262262e+00,1.844134879019089013e+00,6.812876428869068413e+00
1.600000000000000000e+01,2.400000000000000000e+01,5.922581450715481033e+00,1.888698194339658354e+00,6.723738595497861681e+00
1.600000000000000000e+01,2.500000000000000000e+01,5.936961553072315212e+00,1.931888783889494476e+00,6.634700482138780941e+00
1.600000000000000000e+01,2.600000000000000000e+01,5.973045023224725192e+00,1.962342096888422427e+00,6.546549594967128627e+00
1.600000000000000000e+01,2.700000000000000000e+01,5.990537037318177660e+00,1.996745741243240113e+00,6.454297664374530008e+00
1.600000000000000000e+01,2.800000000000000000e+01,6.023537858224115027e+00,2.040149203593434102e+00,6.370469952515326995e+00
1.600000000000000000e+01,2.900000000000000000e+01,6.044587934693248954e+00,2.085470400760113030e+00,6.283850766603529259e+00
1.600000000000000000e+01,3.000000000000000000e+01,6.058079113505871582e+00,2.124079519429677987e+00,6.192596593823292750e+00
1.600000000000000000e+01,3.100000000000000000e+01,6.049163757369257155e+00,2.169753586971391535e+00,6.104084470477661561e+00
1.600000000000000000e+01,3.200000000000000000e+01,6.029555787845135129e+00,2.197090093113814202e+00,6.009913121527641344e+00
1.600000000000000000e+01,3.300000000000000000e+01,6.014840872644579228e+00,2.223256222677023608e+00,5.914525465437757923e+00
1.600000000000000000e+01,3.400000000000000000e+01,6.012278353203233117e+00,2.254134573465051083e+00,5.819446756218899175e+00
1.600000000000000000e+01,3.500000000000000000e+01,6.026541392997865287e+00,2.298965847778937199e+00,5.731204348391313985e+00
1.600000000000000000e+01,3.600000000000000000e+01,6.021794406933070221e+00,2.353636302875284692e+00,5.647606456893627502e+00
1.600000000000000000e+01,3.700000000000000000e+01,6.022874350708202762e+00,2.423421511060062983e+00,5.575990408133243648e+00
1.600000000000000000e+01,3.800000000000000000e+01,6.007132232823565232e+00,2.481256259663019659e+00,5.495944623868617818e+00
1.600000000000000000e+01,3.900000000000000000e+01,6.001875227834163162e+00,2.519784234275755264e+00,5.403814503545339321e+00
1.600000000000000000e+01,4.000000000000000000e+01,5.972074442530645122e+00,2.555663688204197648e+00,5.315357858904643074e+00
1.600000000000000000e+01,4.100000000000000000e+01,5.922880847172417695e+00,2.590106527802103820e+00,5.235397362556984291e+00
1.600000000000000000e+01,4.200000000000000000e+01,5.868956520865421744e+00,2.642689833861433080e+00,5.169616187771126192e+00
1.600000000000000000e+01,4.300000000000000000e+01,5.804063006312924600e+00,2.703034309597436735e+00,5.123276399066690523e+00
1.600000000000000000e+01,4.400000000000000000e+01,5.746711132096507413e+00,2.779545884364416519e+00,5.094006253003830587e+00
1.600000000000000000e+01,4.500000000000000000e+01,5.675500424052180470e+00,2.843993452024871083e+00,5.066157624985977215e+00
1.600000000000000000e+01,4.600000000000000000e+01,5.623277941930050261e+00,2.921214146650491728e+00,5.029966787989018862e+00
1.600000000000000000e+01,4.700000000000000000e+01,5.578810700955205704e+00,3.004399971406303660e+00,4.996758610686124591e+00
1.600000000000000000e+01,4.800000000000000000e+01,5.518824156675374404e+00,3.083192931119226987e+00,4.982855948889135966e+00
1.600000000000000000e+01,4.900000000000000000e+01,5.477519700973688010e+00,3.174095222938067007e+00,4.977313812002531535e+00
1.600000000000000000e+01,5.000000000000000000e+01,5.423478259113337252e+00,3.255054049938955529e+00,4.954396768294964559e+00
1.700000000000000000e+01,0.000000000000000000e+00,5.626701816354127139e+00,3.034305629289440809e+00,6.980276477320653150e+00
1.700000000000000000e+01,1.000000000000000000e+00,5.536302829127818015e+00,3.064158927258381571e+00,6.949669228034981217e+00
1.700000000000000000e+01,2.000000000000000000e+00,5.441741229896951637e+00,3.079601159454748327e+00,6.921039847746637719e+00
1.700000000000000000e+01,3.000000000000000000e+00,5.343792454229683742e+00,3.072790631249043170e+00,6.902075300537632074e+00
1.700000000000000000e+01,4.000000000000000000e+00,5.251908076534356873e+00,3.075182922691079845e+00,6.862685732411047290e+00
1.700000000000000000e+01,5.000000000000000000e+00,5.153143058653616215e+00,3.077293837070032012e+00,6.847161065474147712e+00
1.700000000000000000e+01,6.000000000000000000e+00,5.056313749781279121e+00,3.058028474306540900e+00,6.831257269043843117e+00
1.700000000000000000e+01,7.000000000000000000e+00,4.956529798090810068e+00,3.060676651900994472e+00,6.825244770356748703e+00
1.700000000000000000e+01,8.000000000000000000e+00,4.858209689092909400e+00,3.065102586437812526e+00,6.842952601113696076e+00
1.700000000000000000e+01,9.000000000000000000e+00,4.766192608985710955e+00,3.056864672150102269e+00,6.881227837713014495e+00
1.700000000000000000e+01,1.000000000000000000e+01,4.674675083125201525e+00,3.032263056782784627e+00,6.913154362448562296e+00
1.700000000000000000e+01,1.100000000000000000e+01,4.585796748575456938e+00,3.026869013802337083e+00,6.958668601407253185e+00
1.700000000000000000e+01,1.200000000000000000e+01,4.504401312030042348e+00,3.041708298518112308e+00,1.483423626261171080e-02
1.700000000000000000e+01,1.300000000000000000e+01,4.419850192990678828e+00,3.075876815325377933e+00,5.586618391785938553e-02
1.700000000000000000e+01,1.400000000000000000e+01,4.344796440991800068e+00,3.131223605971104718e+00,9.197251405689330084e-02
1.700000000000000000e+01,1.500000000000000000e+01,4.256903094692782830e+00,3.175370384839741433e+00,1.100230429102168617e-01
1.700000000000000000e+01,1.600000000000000000e+01,4.163663029866234488e+00,3.211387408461219728e+00,1.070123418970023582e-01
1.700000000000000000e+01,1.700000000000000000e+01,4.078627814972973553e+00,3.260467628404274620e+00,8.803487530110729042e-02
1.700000000000000000e+01,1.800000000000000000e+01,4.002843291919790936e+00,3.325401099688384043e+00,8.168268098753532491e-02
1.700000000000000000e+01,1.900000000000000000e+01,3.930464752630692615e+00,3.391381103949430820e+00,6.148401548486612245e-02
1.700000000000000000e+01,2.000000000000000000e+01,3.871474542984118195e+00,3.471707818642844945e+00,5.325151450302140904e-02
1.700000000000000000e+01,2.100000000000000000e+01,3.795512879544875151e+00,3.536735377783760903e+00,5.436607258487465705e-02
1.700000000000000000e+01,2.200000000000000000e+01,3.718430459031786040e+00,3.598385254112427489e+00,3.831636241604503834e-02
1.700000000000000000e+01,2.300000000000000000e+01,3.635493756144846600e+00,3.653422735239275632e+00,2.870496369081539101e-02
1.700000000000000000e+01,2.400000000000000000e+01,3.548732513017639256e+00,3.702940524290748492e+00,3.322992319068679423e-02
1.700000000000000000e+01,2.500000000000000000e+01,3.459751486015178568e+00,3.744611249408190012e+00,1.463079681943002877e-02
1.700000000000000000e+01,2.600000000000000000e+01,3.371090070163802910e+00,3.781535156188568170e+00,6.986777997188093003e+00
1.700000000000000000e+01,2.700000000000000000e+01,3.276183800296570414e+00,3.812600219280452674e+00,6.981509050900142732e+00
1.700000000000000000e+01,2.800000000000000000e+01,3.179366136431771572e+00,3.832634453447322009e+00,6.996508031702513009e+00
1.700000000000000000e+01,2.900000000000000000e+01,3.091588858435469156e+00,3.866097745560134413e+00,3.079151968918747428e-02
1.700000000000000000e+01,3.000000000000000000e+01,3.004421464901311012e+00,3.901214911587811862e+00,6.497675268014041494e-02
1.700000000000000000e+01,3.100000000000000000e+01,2.911493830298583774e+00,3.925631020701638274e+00,9.269512822568243271e-02
1.700000000000000000e+01,3.200000000000000000e+01,2.826907826138338020e+00,3.952347902050489026e+00,1.388623909904851128e-01
1.700000000000000000e+01,3.300000000000000000e+01,2.748659941531495843e+00,3.962010040105969466e+00,2.003758987977230788e-01
1.700000000000000000e+01,3.400000000000000000e+01,2.688304889319972801e+00,3.977403783521075376e+00,2.786082471979481334e-01
1.700000000000000000e+01,3.500000000000000000e+01,2.647407514102482651e+00,4.005941863134668601e+00,3.652857108911600759e-01
1.700000000000000000e+01,3.600000000000000000e+01,2.630292849447902537e+00,4.039841575701702325e+00,4.577946171739269987e-01
1.700000000000000000e+01,3.700000000000000000e+01,2.608470557306179050e+00,4.095021103394872242e+00,5.382868981034670819e-01
1.700000000000000000e+01,3.800000000000000000e+01,2.604097215448035740e+00,4.163910903102980399e+00,6.106406773908583663e-01
1.700000000000000000e+01,3.900000000000000000e+01,2.603838360093130078e+00,4.213436759938825382e+00,6.975148536377768771e-01
1.700000000000000000e+01,4.000000000000000000e+01,2.624481495969515965e+00,4.249612831329322660e+00,7.884277394127797711e-01
1.700000000000000000e+01,4.100000000000000000e+01,2.668840870431414380e+00,4.281904481204107604e+00,8.720309405818342796e-01
1.700000000000000000e+01,4.200000000000000000e+01,2.720451685201429992e+00,4.327280517195730702e+00,9.446762374458574918e-01
1.700000000000000000e+01,4.300000000000000000e+01,2.779557490062592784e+00,4.384810399236978462e+00,1.001216634544165096e+00
1.700000000000000000e+01,4.400000000000000000e+01,2.824998800494571416e+00,4.445939843201059283e+00,1.066010757633121475e+00
1.700000000000000000e+01,4.500000000000000000e+01,2.870589657799738070e+00,4.491196867951598115e+00,1.142648055608122215e+00
1.700000000000000000e+01,4.600000000000000000e+01,2.898024810901646653e+00,4.525241800943438975e+00,1.232582781447788323e+00
1.700000000000000000e+01,4.700000000000000000e+01,2.939816296341450919e+00,4.564461020644812628e+00,1.314529865293096789e+00
1.700000000000000000e+01,4.800000000000000000e+01,2.986608275008761026e+00,4.597462708036279544e+00,1.396514006208970926e+00
1.700000000000000000e+01,4.900000000000000000e+01,3.010539675682533556e+00,4.630100689699453653e+00,1.487958252691435224e+00
1.700000000000000000e+01,5.000000000000000000e+01,3.011121515278388117e+00,4.672171531756983853e+00,1.578675978143824432e+00
1.800000000000000000e+01,0.000000000000000000e+00,4.082335629939683130e+00,4.149881263556770783e+00,2.484472626139070162e+00
1.800000000000000000e+01,1.000000000000000000e+00,4.017312407877564162e+00,4.137881791959399536e+00,2.559492578645348626e+00
1.800000000000000000e+01,2.000000000000000000e+00,3.966188620387141928e+00,4.135388139281348963e+00,2.645400320141417350e+00
1.800000000000000000e+01,3.000000000000000000e+00,3.928862354220992170e+00,4.115362096112656687e+00,2.735985680156705957e+00
1.800000000000000000e+01,4.000000000000000000e+00,3.900935800814099075e+00,4.084831822034317383e+00,2.827024188379948733e+00
1.800000000000000000e+01,5.000000000000000000e+00,3.882694876323675715e+00,4.060840021699962499e+00,2.922374396510036831e+00
1.800000000000000000e+01,6.000000000000000000e+00,3.853927037486452711e+00,4.021618411792161396e+00,3.009747600439364401e+00
1.800000000000000000e+01,7.000000000000000000e+00,3.829794086265708497e+00,3.982195110889474421e+00,3.098423437121706314e+00
1.800000000000000000e+01,8.000000000000000000e+00,3.799558502290766082e+00,3.922878651320093280e+00,3.173038228455919540e+00
1.800000000000000000e+01,9.000000000000000000e+00,3.750006650162494903e+00,3.859167029890753664e+00,3.232075871070631656e+00
1.800000000000000000e+01,1.000000000000000000e+01,3.702899658680371520e+00,3.798326143157591428e+00,3.295945408841197022e+00
1.800000000000000000e+01,1.100000000000000000e+01,3.645353438991184358e+00,3.733010885699429071e+00,3.345162781207646763e+00
1.800000000000000000e+01,1.200000000000000000e+01,3.570621148836548020e+00,3.679170240366247846e+00,3.384102089346722408e+00
1.800000000000000000e+01,1.300000000000000000e+01,3.496397791765796015e+00,3.638857412201283559e+00,3.437634968500470123e+00
1.800000000000000000e+01,1.400000000000000000e+01,3.427342696465633942e+00,3.582296945061445914e+00,3.482716088384617770e+00
1.800000000000000000e+01,1.500000000000000000e+01,3.374032915866205684e+00,3.521165540804295446e+00,3.541205563557418223e+00
1.800000000000000000e+01,1.600000000000000000e+01,3.316195686289240108e+00,3.455538886264848397e+00,3.589661699276452289e+00
1.800000000000000000e+01,1.700000000000000000e+01,3.240255996326235621e+00,3.401523262987131702e+00,3.625931189626367512e+00
1.800000000000000000e+01,1.800000000000000000e+01,3.173233680121046785e+00,3.332544529875921313e+00,3.653316286099889787e+00
1.800000000000000000e+01,1.900000000000000000e+01,3.110260942139480900e+00,3.259401629450081384e+00,3.679480199958498954e+00
1.800000000000000000e+01,2.000000000000000000e+01,3.056863741852835936e+00,3.186057340986923947e+00,3.721543893940138847e+00
1.800000000000000000e+01,2.100000000000000000e+01,2.999729750688973962e+00,3.129001777790351380e+00,3.780538552698450516e+00
1.800000000000000000e+01,2.200000000000000000e+01,2.949563148443630212e+00,3.055381035429653558e+00,3.825962096301049442e+00
1.800000000000000000e+01,2.300000000000000000e+01,2.904894067847890060e+00,2.969989254868563133e+00,3.852662602875604136e+00
1.800000000000000000e+01,2.400000000000000000e+01,2.850590865748114489e+00,2.893323169760507518e+00,3.886918604333966965e+00
1.800000000000000000e+01,2.500000000000000000e+01,2.779703104481876075e+00,2.828435022554382172e+00,3.914567359365921817e+00
1.800000000000000000e+01,2.600000000000000000e+01,2.702362511198376005e+00,2.770613630763636870e+00,3.940550416960002966e+00
1.800000000000000000e+01,2.700000000000000000e+01,2.636933769887908952e+00,2.697043868530863087e+00,3.958059554447072248e+00
1.800000000000000000e+01,2.800000000000000000e+01,2.592347730102827708e+00,2.610719973165487318e+00,3.981729580751046438e+00
1.800000000000000000e+01,2.900000000000000000e+01,2.528088448504625330e+00,2.535410038318373083e+00,3.995841931434271466e+00
1.800000000000000000e+01,3.000000000000000000e+01,2.478769470683927612e+00,2.450047560499613475e+00,4.012601579621609460e+00
1.800000000000000000e+01,3.100000000000000000e+01,2.423881327054210111e+00,2.369095573172077529e+00,4.033435864745076316e+00
1.800000000000000000e+01,3.200000000000000000e+01,2.350117476804975514e+00,2.302868417580024474e+00,4.046583421879180520e+00
1.800000000000000000e+01,3.300000000000000000e+01,2.266675186829750110e+00,2.247816840861819099e+00,4.043993413282686689e+00
1.800000000000000000e+01,3.400000000000000000e+01,2.183203262921773469e+00,2.194352735629883089e+00,4.057185356689534395e+00
1.800000000000000000e+01,3.500000000000000000e+01,2.112112636700942403e+00,2.127258690559703957e+00,4.078268809434537623e+00
1.800000000000000000e+01,3.600000000000000000e+01,2.038425191623321808e+00,2.059661783695940329e+00,4.079173585862348794e+00
1.800000000000000000e+01,3.700000000000000000e+01,1.965385332519016259e+00,1.991657534576981137e+00,4.072801687888452982e+00
1.800000000000000000e+01,3.800000000000000000e+01,1.897083768053211772e+00,1.919096996140980060e+00,4.081160189751896539e+00
1.800000000000000000e+01,3.900000000000000000e+01,1.837134643585730309e+00,1.839444297976857490e+00,4.089005580166503506e+00
1.800000000000000000e+01,4.000000000000000000e+01,1.771224974144431030e+00,1.764283491493520817e+00,4.091607241734246614e+00
1.800000000000000000e+01,4.100000000000000000e+01,1.719632899924311342e+00,1.679835309787023556e+00,4.077228003780444254e+00
1.800000000000000000e+01,4.200000000000000000e+01,1.657957637373396187e+00,1.601246390367658146e+00,4.081693844549233674e+00
1.800000000000000000e+01,4.300000000000000000e+01,1.616879569326172161e+00,1.510169603624420764e+00,4.085890419585437527e+00
1.800000000000000000e+01,4.400000000000000000e+01,1.558857494641360697e+00,1.429316821182145869e+00,4.076078874314058353e+00
1.800000000000000000e+01,4.500000000000000000e+01,1.521197986975448391e+00,1.339184164114118447e+00,4.054681079749701489e+00
1.800000000000000000e+01,4.600000000000000000e+01,1.464697123116693422e+00,1.259859983081259571e+00,4.031980271687417350e+00
1.800000000000000000e+01,4.700000000000000000e+01,1.402243388620907139e+00,1.193886907036199707e+00,3.990182134352332710e+00
1.800000000000000000e+01,4.800000000000000000e+01,1.346081101684075909e+00,1.136936272717431695e+00,3.930161947942133693e+00
1.800000000000000000e+01,4.900000000000000000e+01,1.308028929251794592e+00,1.081476050780214804e+00,3.856160623927906705e+00
1.800000000000000000e+01,5.000000000000000000e+01,1.269190702767090784e+00,1.039843887563117297e+00,3.773951408207357527e+00
1.900000000000000000e+01,0.000000000000000000e+00,1.967348251168224094e+00,1.214472352485154172e+00,2.658260660435222356e+00
1.900000000000000000e+01,1.000000000000000000e+00,1.936066563618479508e+00,1.301860408863016794e+00,2.621047979444198983e+00
1.900000000000000000e+01,2.000000000000000000e+00,1.906037341854880163e+00,1.393607912721469999e+00,2.594958874898130929e+00
1.900000000000000000e+01,3.000000000000000000e+00,1.888292479746941144e+00,1.489173164029432561e+00,2.571455628075272948e+00
1.900000000000000000e+01,4.000000000000000000e+00,1.881820762538056968e+00,1.588954104594459515e+00,2.570084214087153374e+00
1.900000000000000000e+01,5.000000000000000000e+00,1.862202293319620061e+00,1.686883461364042214e+00,2.565088541137386713e+00
1.900000000000000000e+01,6.000000000000000000e+00,1.839225877581790458e+00,1.782862238667751509e+00,2.581217974702376683e+00
1.900000000000000000e+01,7.000000000000000000e+00,1.816731256872091693e+00,1.872982321055952859e+00,2.618263389931128060e+00
1.900000000000000000e+01,8.000000000000000000e+00,1.812374818604549853e+00,1.969363174014108875e+00,2.644564580563481648e+00
1.900000000000000000e+01,9.000000000000000000e+00,1.796963948976039616e+00,2.062309989406393651e+00,2.678081659877252552e+00
1.900000000000000000e+01,1.000000000000000000e+01,1.805364015399980149e+00,2.156113369220539866e+00,2.711702558430330701e+00
1.900000000000000000e+01,1.100000000000000000e+01,1.792951245420238093e+00,2.244079614945110546e+00,2.757614024912621087e+00
1.900000000000000000e+01,1.200000000000000000e+01,1.770284958733866265e+00,2.335355637996852529e+00,2.791598242774874450e+00
1.900000000000000000e+01,1.300000000000000000e+01,1.749869166048073410e+00,2.421794105607386172e+00,2.837550247368291423e+00
1.900000000000000000e+01,1.400000000000000000e+01,1.707922271495684541e+00,2.506086245466069062e+00,2.871244359546162972e+00
1.900000000000000000e+01,1.500000000000000000e+01,1.687564769700784506e+00,2.596149384160033158e+00,2.909639713031479502e+00
1.900000000000000000e+01,1.600000000000000000e+01,1.682300750403567635e+00,2.678228849239627340e+00,2.966518984414701521e+00
1.900000000000000000e+01,1.700000000000000000e+01,1.691799920013986824e+00,2.749594441177347193e+00,3.035921564079230972e+00
1.900000000000000000e+01,1.800000000000000000e+01,1.681175780539588382e+00,2.818926892368849302e+00,3.107196657009415830e+00
1.900000000000000000e+01,1.900000000000000000e+01,1.663788640067451752e+00,2.869764504954592343e+00,3.191536591161536762e+00
1.900000000000000000e+01,2.000000000000000000e+01,1.635716761196196911e+00,2.936882240973524905e+00,3.260145476361126171e+00
1.900000000000000000e+01,2.100000000000000000e+01,1.589217433351356012e+00,3.008513213647517670e+00,3.312172548773051339e+00
1.900000000000000000e+01,2.200000000000000000e+01,1.543794708003117577e+00,3.063796687382313255e+00,3.382033221212934482e+00
1.900000000000000000e+01,2.300000000000000000e+01,1.516008746988046552e+00,3.115142689459135639e+00,3.463221449677385433e+00
1.900000000000000000e+01,2.400000000000000000e+01,1.474974754650234310e+00,3.169886390938159160e+00,3.536155245829758709e+00
1.900000000000000000e+01,2.500000000000000000e+01,1.444453654144889576e+00,3.233304199586537031e+00,3.607194980979746113e+00
1.900000000000000000e+01,2.600000000000000000e+01,1.409642475694699248e+00,3.287924177190950648e+00,3.683384480921682691e+00
1.900000000000000000e+01,2.700000000000000000e+01,1.365634521787074007e+00,3.354423762883899762e+00,3.743726051132694188e+00
1.900000000000000000e+01,2.800000000000000000e+01,1.343575369697616040e+00,3.429703681500411161e+00,3.805744819761115227e+00
1.900000000000000000e+01,2.900000000000000000e+01,1.318891398022283390e+00,3.514990698633794430e+00,3.851753799871755923e+00
1.900000000000000000e+01,3.000000000000000000e+01,1.294701970889736931e+00,3.609367641790156789e+00,3.874289642777225318e+00
1.900000000000000000e+01,3.100000000000000000e+01,1.273658469460845710e+00,3.707105282546675706e+00,3.872162525723113369e+00
1.900000000000000000e+01,3.200000000000000000e+01,1.242450558466021704e+00,3.799943011847019658e+00,3.892342275714012700e+00
1.900000000000000000e+01,3.300000000000000000e+01,1.214652221784621178e+00,3.889236725742881706e+00,3.927752516272803973e+00
1.900000000000000000e+01,3.400000000000000000e+01,1.174048398987410646e+00,3.977134672945556559e+00,3.952758124679890184e+00
1.900000000000000000e+01,3.500000000000000000e+01,1.137336951657763828e+00,4.069912392061217687e+00,3.959433787243114899e+00
1.900000000000000000e+01,3.600000000000000000e+01,1.083545641466755027e+00,4.151783818005035265e+00,3.979522703636505288e+00
1.900000000000000000e+01,3.700000000000000000e+01,1.011095793496007866e+00,4.218216302709631549e+00,3.997900530085494175e+00
1.900000000000000000e+01,3.800000000000000000e+01,9.533272435182789106e-01,4.299307649894900329e+00,4.007227268269272891e+00
1.900000000000000000e+01,3.900000000000000000e+01,8.983273152425044206e-01,4.382197027375052123e+00,3.997011643441953144e+00
1.900000000000000000e+01,4.000000000000000000e+01,8.369838133362863530e-01,4.460880697760734925e+00,4.003783259830896668e+00
1.900000000000000000e+01,4.100000000000000000e+01,7.736023892032652949e-01,4.536355479613282782e+00,3.986861310203846376e+00
1.900000000000000000e+01,4.200000000000000000e+01,7.096888127437807059e-01,4.607006994301049652e+00,3.956473513039822976e+00
1.900000000000000000e+01,4.300000000000000000e+01,6.578728721306446037e-01,4.683396788984249604e+00,3.918006545825932108e+00
1.900000000000000000e+01,4.400000000000000000e+01,6.006318832727446377e-01,4.746359613633551966e+00,3.865478915889383860e+00
1.900000000000000000e+01,4.500000000000000000e+01,5.628826817296447294e-01,4.810857059450118989e+00,3.799032868106258398e+00
1.900000000000000000e+01,4.600000000000000000e+01,5.337743607147688030e-01,4.870994539559324821e+00,3.724627296179084723e+00
1.900000000000000000e+01,4.700000000000000000e+01,5.261978303754223374e-01,4.933779090783309229e+00,3.647163134687334995e+00
1.900000000000000000e+01,4.800000000000000000e+01,5.341005349661407386e-01,4.979957954027205425e+00,3.558816884910372735e+00
1.900000000000000000e+01,4.900000000000000000e+01,5.396320258966194050e-01,5.027873237590569921e+00,3.471218207927621258e+00
1.900000000000000000e+01,5.000000000000000000e+01,5.230868534034567308e-01,5.065920413195701855e+00,3.380231012698601489e+00
2.000000000000000000e+01,0.000000000000000000e+00,2.766815208018104322e+00,1.272452070521533418e+00,1.097688937217639715e+00
2.000000000000000000e+01,1.000000000000000000e+00,2.670394008409024966e+00,1.248966326359777890e+00,1.109992273639710980e+00
2.000000000000000000e+01,2.000000000000000000e+00,2.574614245516958722e+00,1.222037166345152137e+00,1.099939544595005536e+00
2.000000000000000000e+01,3.000000000000000000e+00,2.481206889167760998e+00,1.189338478308462621e+00,1.114287421808491496e+00
2.000000000000000000e+01,4.000000000000000000e+00,2.383658437418019638e+00,1.169659471061675893e+00,1.124138118992411117e+00
2.000000000000000000e+01,5.000000000000000000e+00,2.290380904227387937e+00,1.150262934624062261e+00,1.154520287711825022e+00
2.000000000000000000e+01,6.000000000000000000e+00,2.199382070415669688e+00,1.125274583199339817e+00,1.187607967261498310e+00
2.000000000000000000e+01,7.000000000000000000e+00,2.104267041306770114e+00,1.124650457553961092e+00,1.218474481557608513e+00
2.000000000000000000e+01,8.000000000000000000e+00,2.011468928129727107e+00,1.140315149094004443e+00,1.252284652064957093e+00
2.000000000000000000e+01,9.000000000000000000e+00,1.928711041997242415e+00,1.150782043531499488e+00,1.307435140763762105e+00
2.000000000000000000e+01,1.000000000000000000e+01,1.836882526079674616e+00,1.164685677624585747e+00,1.344505514694740445e+00
2.000000000000000000e+01,1.100000000000000000e+01,1.753406873290191514e+00,1.175610801013384554e+00,1.398472699819677034e+00
2.000000000000000000e+01,1.200000000000000000e+01,1.664480501029700132e+00,1.202694188277066090e+00,1.435331761811458051e+00
2.000000000000000000e+01,1.300000000000000000e+01,1.580650323077229524e+00,1.226785874724354519e+00,1.484240778450342191e+00
2.000000000000000000e+01,1.400000000000000000e+01,1.505384672994462436e+00,1.263078025117752023e+00,1.539176756983917871e+00
2.000000000000000000e+01,1.500000000000000000e+01,1.422387023679807738e+00,1.282882059648022155e+00,1.591322614197751006e+00
2.000000000000000000e+01,1.600000000000000000e+01,1.340015478905316471e+00,1.282483578373328381e+00,1.648021554435975089e+00
2.000000000000000000e+01,1.700000000000000000e+01,1.266490791769455226e+00,1.277620786819928078e+00,1.715626832631408138e+00
2.000000000000000000e+01,1.800000000000000000e+01,1.187857779077385878e+00,1.253669328760848467e+00,1.772575730529549976e+00
2.000000000000000000e+01,1.900000000000000000e+01,1.098964984920441701e+00,1.238757777052668096e+00,1.815885276505297741e+00
2.000000000000000000e+01,2.000000000000000000e+01,1.009453667262976584e+00,1.209983049274380829e+00,1.849940218180623264e+00
2.000000000000000000e+01,2.100000000000000000e+01,9.242923285901496477e-01,1.161421239429119012e+00,1.869670829423174974e+00
2.000000000000000000e+01,2.200000000000000000e+01,8.456959419932588151e-01,1.102734085066118919e+00,1.889124002086920218e+00
2.000000000000000000e+01,2.300000000000000000e+01,7.552560974205622113e-01,1.065570059286246929e+00,1.910087534744835613e+00
2.000000000000000000e+01,2.400000000000000000e+01,6.585709954475851280e-01,1.045383377443407147e+00,1.925723676617145053e+00
2.000000000000000000e+01,2.500000000000000000e+01,5.595142806234082444e-01,1.031937180416512723e+00,1.928363190541266592e+00
2.000000000000000000e+01,2.600000000000000000e+01,4.643601255672185069e-01,1.010214594655395537e+00,1.950130506484981652e+00
2.000000000000000000e+01,2.700000000000000000e+01,3.733054435430684936e-01,9.927667585159233310e-01,1.987608738774286232e+00
2.000000000000000000e+01,2.800000000000000000e+01,2.897166259224569496e-01,9.643246930625292146e-01,2.034555074962885346e+00
2.000000000000000000e+01,2.900000000000000000e+01,2.022476793317286581e-01,9.243804900453923556e-01,2.062007652758678589e+00
2.000000000000000000e+01,3.000000000000000000e+01,1.059716347882868753e-01,8.996028771797928147e-01,2.072823989835142822e+00
2.000000000000000000e+01,3.100000000000000000e+01,1.205447818947866234e-02,8.676207039319383529e-01,2.060305671627844948e+00
2.000000000000000000e+01,3.200000000000000000e+01,6.920385295263759673e+00,8.444628805754560430e-01,2.027740719315259010e+00
2.000000000000000000e+01,3.300000000000000000e+01,6.833601720573795113e+00,7.995723023700521681e-01,2.006446420725828794e+00
2.000000000000000000e+01,3.400000000000000000e+01,6.759574301205664604e+00,7.402208100837546212e-01,1.974865705960571427e+00
2.000000000000000000e+01,3.500000000000000000e+01,6.685513697951948053e+00,6.740763801008801126e-01,1.963036021774754003e+00
2.000000000000000000e+01,3.600000000000000000e+01,6.600064403726197959e+00,6.273920316973286004e-01,1.940254675667532513e+00
2.000000000000000000e+01,3.700000000000000000e+01,6.526071997364391031e+00,5.613590296474924024e-01,1.927418537577141766e+00
2.000000000000000000e+01,3.800000000000000000e+01,6.451928478072977313e+00,4.945582088055282544e-01,1.933773762350783798e+00
2.000000000000000000e+01,3.900000000000000000e+01,6.384878829502019570e+00,4.218160392357586108e-01,1.948365588583094166e+00
2.000000000000000000e+01,4.000000000000000000e+01,6.308192137694484281e+00,3.635670810057882174e-01,1.975313875444029366e+00
2.000000000000000000e+01,4.100000000000000000e+01,6.222756502844164928e+00,3.267996896877238266e-01,2.012041402360325915e+00
2.000000000000000000e+01,4.200000000000000000e+01,6.127122521172381653e+00,3.078799909810403523e-01,2.034316647599142769e+00
2.000000000000000000e+01,4.300000000000000000e+01,6.036294134598581884e+00,2.861884683545407593e-01,2.070089291316716373e+00
2.000000000000000000e+01,4.400000000000000000e+01,5.948470339585613331e+00,2.805076717198274894e-01,2.117573073591458410e+00
2.000000000000000000e+01,4.500000000000000000e+01,5.857648576484589142e+00,2.547175117062270844e-01,2.150531759756022954e+00
2.000000000000000000e+01,4.600000000000000000e+01,5.774726887112290541e+00,2.066905861435968661e-01,2.179122105200692605e+00
2.000000000000000000e+01,4.700000000000000000e+01,5.703465781787937061e+00,1.569006547894373216e-01,2.228546973472640857e+00
2.000000000000000000e+01,4.800000000000000000e+01,5.631368914033473949e+00,1.261715211425421257e-01,2.290657858229716570e+00
2.000000000000000000e+01,4.900000000000000000e+01,5.576697388072966000e+00,8.197858545452410550e-02,2.361777536831522806e+00
2.000000000000000000e+01,5.000000000000000000e+01,5.525421090096121368e+00,3.805584583948400795e-02,2.435544292287481927e+00
